Protein,Order,SampleName,LabRep,LabBlock,MaltPlant,MaltRep,MaltTime,malttime,abundance,abundance.sc,abundance.scOut
HORVU3Hr1G073230.9,3,aBP11,2,1,2,1,133.5,133.5,59627.35255,59.62735255,59.62735255
HORVU3Hr1G073780.1,3,aBP11,2,1,2,1,133.5,133.5,3279.474817,3.279474817,3.279474817
HORVU3Hr1G074040.3,3,aBP11,2,1,2,1,133.5,133.5,12961.89703,12.96189703,12.96189703
HORVU3Hr1G078270.3,3,aBP11,2,1,2,1,133.5,133.5,2368.187517,2.368187517,2.368187517
HORVU3Hr1G079700.1,3,aBP11,2,1,2,1,133.5,133.5,38030.22579,38.03022579,38.03022579
HORVU3Hr1G080130.4,3,aBP11,2,1,2,1,133.5,133.5,30937.79406,30.93779406,30.93779406
HORVU3Hr1G080530.8,3,aBP11,2,1,2,1,133.5,133.5,68641.10936,68.64110936,68.64110936
HORVU3Hr1G081170.7,3,aBP11,2,1,2,1,133.5,133.5,33499.90481,33.49990481,33.49990481
HORVU3Hr1G085420.13,3,aBP11,2,1,2,1,133.5,133.5,3653.346429,3.653346429,3.653346429
HORVU3Hr1G086050.1,3,aBP11,2,1,2,1,133.5,133.5,10097.39492,10.09739492,10.09739492
HORVU3Hr1G088540.1,3,aBP11,2,1,2,1,133.5,133.5,375430.1033,375.4301033,375.4301033
HORVU3Hr1G088570.1,3,aBP11,2,1,2,1,133.5,133.5,7721.560297,7.721560297,7.721560297
HORVU3Hr1G089980.1,3,aBP11,2,1,2,1,133.5,133.5,664.4354169,0.664435417,0.664435417
HORVU3Hr1G090190.1,3,aBP11,2,1,2,1,133.5,133.5,488652.0894,488.6520894,488.6520894
HORVU3Hr1G091800.1,3,aBP11,2,1,2,1,133.5,133.5,13303.16612,13.30316612,13.30316612
HORVU3Hr1G091920.4,3,aBP11,2,1,2,1,133.5,133.5,206911.7354,206.9117354,206.9117354
HORVU3Hr1G092970.17,3,aBP11,2,1,2,1,133.5,133.5,5722.829722,5.722829722,5.722829722
HORVU3Hr1G093050.9,3,aBP11,2,1,2,1,133.5,133.5,15799.3236,15.7993236,15.7993236
HORVU3Hr1G093350.3,3,aBP11,2,1,2,1,133.5,133.5,65275.41319,65.27541319,65.27541319
HORVU3Hr1G093400.2,3,aBP11,2,1,2,1,133.5,133.5,15291.35576,15.29135576,15.29135576
HORVU3Hr1G096050.4,3,aBP11,2,1,2,1,133.5,133.5,70856.51215,70.85651215,70.85651215
HORVU3Hr1G097800.1,3,aBP11,2,1,2,1,133.5,133.5,6437.03227,6.43703227,6.43703227
HORVU3Hr1G097950.2,3,aBP11,2,1,2,1,133.5,133.5,67100.75225,67.10075225,67.10075225
HORVU3Hr1G100350.2,3,aBP11,2,1,2,1,133.5,133.5,57680.91716,57.68091716,57.68091716
HORVU3Hr1G105020.3,3,aBP11,2,1,2,1,133.5,133.5,7783.623815,7.783623815,7.783623815
HORVU3Hr1G105630.8,3,aBP11,2,1,2,1,133.5,133.5,25477.56724,25.47756724,25.47756724
HORVU3Hr1G105820.2,3,aBP11,2,1,2,1,133.5,133.5,8688.756558,8.688756558,8.688756558
HORVU3Hr1G111740.2,3,aBP11,2,1,2,1,133.5,133.5,854.4107184,0.854410718,0.854410718
HORVU3Hr1G111760.4,3,aBP11,2,1,2,1,133.5,133.5,41578.42138,41.57842138,41.57842138
HORVU3Hr1G112350.2,3,aBP11,2,1,2,1,133.5,133.5,358430.9462,358.4309462,358.4309462
HORVU3Hr1G113120.2,3,aBP11,2,1,2,1,133.5,133.5,316259.655,316.259655,316.259655
HORVU3Hr1G113620.1,3,aBP11,2,1,2,1,133.5,133.5,9058.702032,9.058702032,9.058702032
HORVU3Hr1G114360.3,3,aBP11,2,1,2,1,133.5,133.5,6586.533306,6.586533306,6.586533306
HORVU3Hr1G115820.6,3,aBP11,2,1,2,1,133.5,133.5,13639.27752,13.63927752,13.63927752
HORVU3Hr1G117550.1,3,aBP11,2,1,2,1,133.5,133.5,7255.594717,7.255594717,7.255594717
HORVU3Hr1G117570.6,3,aBP11,2,1,2,1,133.5,133.5,45695.70409,45.69570409,45.69570409
HORVU3Hr1G117590.6,3,aBP11,2,1,2,1,133.5,133.5,53381.39953,53.38139953,53.38139953
HORVU3Hr1G117630.2,3,aBP11,2,1,2,1,133.5,133.5,17291.57506,17.29157506,17.29157506
HORVU3Hr1G117650.1,3,aBP11,2,1,2,1,133.5,133.5,3418.204508,3.418204508,3.418204508
HORVU4Hr1G001220.3,3,aBP11,2,1,2,1,133.5,133.5,20484.36048,20.48436048,20.48436048
HORVU4Hr1G002270.3,3,aBP11,2,1,2,1,133.5,133.5,73131.44247,73.13144247,73.13144247
HORVU4Hr1G002510.4,3,aBP11,2,1,2,1,133.5,133.5,5966.711331,5.966711331,5.966711331
HORVU4Hr1G002650.2,3,aBP11,2,1,2,1,133.5,133.5,127003.0044,127.0030044,127.0030044
HORVU4Hr1G002800.3,3,aBP11,2,1,2,1,133.5,133.5,794627.8604,794.6278604,794.6278604
HORVU4Hr1G002800.4,3,aBP11,2,1,2,1,133.5,133.5,43068.52816,43.06852816,43.06852816
HORVU4Hr1G004410.3,3,aBP11,2,1,2,1,133.5,133.5,1948.165051,1.948165051,1.948165051
HORVU4Hr1G005100.1,3,aBP11,2,1,2,1,133.5,133.5,58331.55991,58.33155991,58.33155991
HORVU4Hr1G005540.1,3,aBP11,2,1,2,1,133.5,133.5,18351.31292,18.35131292,18.35131292
HORVU4Hr1G005800.1,3,aBP11,2,1,2,1,133.5,133.5,24659.22493,24.65922493,24.65922493
HORVU4Hr1G005920.42,3,aBP11,2,1,2,1,133.5,133.5,106284.434,106.284434,106.284434
HORVU4Hr1G007370.1,3,aBP11,2,1,2,1,133.5,133.5,135922.1689,135.9221689,135.9221689
HORVU4Hr1G007620.2,3,aBP11,2,1,2,1,133.5,133.5,80777.95059,80.77795059,80.77795059
HORVU4Hr1G008310.9,3,aBP11,2,1,2,1,133.5,133.5,135875.7731,135.8757731,135.8757731
HORVU4Hr1G008990.1,3,aBP11,2,1,2,1,133.5,133.5,5851.250895,5.851250895,5.851250895
HORVU4Hr1G009520.1,3,aBP11,2,1,2,1,133.5,133.5,59363.6551,59.3636551,59.3636551
HORVU4Hr1G010390.27,3,aBP11,2,1,2,1,133.5,133.5,28518.46642,28.51846642,28.51846642
HORVU4Hr1G010750.2,3,aBP11,2,1,2,1,133.5,133.5,20967.63384,20.96763384,20.96763384
HORVU4Hr1G011850.9,3,aBP11,2,1,2,1,133.5,133.5,2892.107134,2.892107134,2.892107134
HORVU4Hr1G013480.1,3,aBP11,2,1,2,1,133.5,133.5,711967.8864,711.9678864,711.9678864
HORVU4Hr1G014460.1,3,aBP11,2,1,2,1,133.5,133.5,42070.95559,42.07095559,42.07095559
HORVU4Hr1G016810.8,3,aBP11,2,1,2,1,133.5,133.5,116153.0566,116.1530566,116.1530566
HORVU4Hr1G019980.2,3,aBP11,2,1,2,1,133.5,133.5,57530.11118,57.53011118,57.53011118
HORVU4Hr1G022280.5,3,aBP11,2,1,2,1,133.5,133.5,82837.75434,82.83775434,82.83775434
HORVU4Hr1G022420.5,3,aBP11,2,1,2,1,133.5,133.5,351.0538345,0.351053834,0.351053834
HORVU4Hr1G022780.2,3,aBP11,2,1,2,1,133.5,133.5,138301.0892,138.3010892,138.3010892
HORVU4Hr1G023570.2,3,aBP11,2,1,2,1,133.5,133.5,34303.00772,34.30300772,34.30300772
HORVU4Hr1G024710.3,3,aBP11,2,1,2,1,133.5,133.5,9013.972762,9.013972762,9.013972762
HORVU4Hr1G033200.1,3,aBP11,2,1,2,1,133.5,133.5,103545.9009,103.5459009,103.5459009
HORVU4Hr1G038960.2,3,aBP11,2,1,2,1,133.5,133.5,91022.30081,91.02230081,91.02230081
HORVU4Hr1G040660.4,3,aBP11,2,1,2,1,133.5,133.5,1121.217231,1.121217231,1.121217231
HORVU4Hr1G043910.3,3,aBP11,2,1,2,1,133.5,133.5,347239.3572,347.2393572,347.2393572
HORVU4Hr1G049670.2,3,aBP11,2,1,2,1,133.5,133.5,18023.99605,18.02399605,18.02399605
HORVU4Hr1G050210.1,3,aBP11,2,1,2,1,133.5,133.5,327693.8901,327.6938901,327.6938901
HORVU4Hr1G051010.4,3,aBP11,2,1,2,1,133.5,133.5,793.683576,0.793683576,0.793683576
HORVU4Hr1G051320.3,3,aBP11,2,1,2,1,133.5,133.5,122590.1347,122.5901347,122.5901347
HORVU4Hr1G051780.1,3,aBP11,2,1,2,1,133.5,133.5,32438.16733,32.43816733,32.43816733
HORVU4Hr1G055230.2,3,aBP11,2,1,2,1,133.5,133.5,137952.8117,137.9528117,137.9528117
HORVU4Hr1G055800.1,3,aBP11,2,1,2,1,133.5,133.5,25745.39515,25.74539515,25.74539515
HORVU4Hr1G056050.5,3,aBP11,2,1,2,1,133.5,133.5,17683.88674,17.68388674,17.68388674
HORVU4Hr1G057210.3,3,aBP11,2,1,2,1,133.5,133.5,127180.1256,127.1801256,127.1801256
HORVU4Hr1G057910.5,3,aBP11,2,1,2,1,133.5,133.5,20389.53387,20.38953387,20.38953387
HORVU4Hr1G059130.9,3,aBP11,2,1,2,1,133.5,133.5,92230.9041,92.2309041,92.2309041
HORVU4Hr1G059260.1,3,aBP11,2,1,2,1,133.5,133.5,232772.8473,232.7728473,232.7728473
HORVU4Hr1G059270.1,3,aBP11,2,1,2,1,133.5,133.5,126029.3619,126.0293619,126.0293619
HORVU4Hr1G059390.1,3,aBP11,2,1,2,1,133.5,133.5,21599.81903,21.59981903,21.59981903
HORVU4Hr1G060720.2,3,aBP11,2,1,2,1,133.5,133.5,112972.0327,112.9720327,112.9720327
HORVU4Hr1G060760.1,3,aBP11,2,1,2,1,133.5,133.5,57596.0231,57.5960231,57.5960231
HORVU4Hr1G062440.7,3,aBP11,2,1,2,1,133.5,133.5,7198.635177,7.198635177,7.198635177
HORVU4Hr1G063350.1,3,aBP11,2,1,2,1,133.5,133.5,81689.36175,81.68936175,81.68936175
HORVU4Hr1G065100.3,3,aBP11,2,1,2,1,133.5,133.5,28589.73369,28.58973369,28.58973369
HORVU4Hr1G066270.8,3,aBP11,2,1,2,1,133.5,133.5,117246.1805,117.2461805,117.2461805
HORVU4Hr1G067430.3,3,aBP11,2,1,2,1,133.5,133.5,15147.38993,15.14738993,15.14738993
HORVU4Hr1G068460.4,3,aBP11,2,1,2,1,133.5,133.5,3296.403524,3.296403524,3.296403524
HORVU4Hr1G069280.4,3,aBP11,2,1,2,1,133.5,133.5,14937.08135,14.93708135,14.93708135
HORVU4Hr1G070370.1,3,aBP11,2,1,2,1,133.5,133.5,118469.4718,118.4694718,118.4694718
HORVU4Hr1G070970.4,3,aBP11,2,1,2,1,133.5,133.5,490570.5521,490.5705521,490.5705521
HORVU4Hr1G072010.6,3,aBP11,2,1,2,1,133.5,133.5,93977.58949,93.97758949,93.97758949
HORVU4Hr1G073120.1,3,aBP11,2,1,2,1,133.5,133.5,49793.94899,49.79394899,49.79394899
HORVU4Hr1G073630.6,3,aBP11,2,1,2,1,133.5,133.5,7053.112602,7.053112602,7.053112602
HORVU4Hr1G074750.2,3,aBP11,2,1,2,1,133.5,133.5,31013.44206,31.01344206,31.01344206
HORVU4Hr1G075710.3,3,aBP11,2,1,2,1,133.5,133.5,182813.4607,182.8134607,182.8134607
HORVU4Hr1G077240.2,3,aBP11,2,1,2,1,133.5,133.5,2815.504703,2.815504703,2.815504703
HORVU4Hr1G078750.3,3,aBP11,2,1,2,1,133.5,133.5,1000.490978,1.000490978,1.000490978
HORVU4Hr1G078820.6,3,aBP11,2,1,2,1,133.5,133.5,8337.306687,8.337306687,8.337306687
HORVU4Hr1G080640.4,3,aBP11,2,1,2,1,133.5,133.5,10706.71645,10.70671645,10.70671645
HORVU4Hr1G081390.1,3,aBP11,2,1,2,1,133.5,133.5,3980.131314,3.980131314,3.980131314
HORVU4Hr1G081640.1,3,aBP11,2,1,2,1,133.5,133.5,2309484.01,2309.48401,2309.48401
HORVU4Hr1G081660.1,3,aBP11,2,1,2,1,133.5,133.5,1325561.203,1325.561203,1325.561203
HORVU4Hr1G082390.1,3,aBP11,2,1,2,1,133.5,133.5,5493.067578,5.493067578,5.493067578
HORVU4Hr1G087430.1,3,aBP11,2,1,2,1,133.5,133.5,9748.941299,9.748941299,9.748941299
HORVU4Hr1G089500.1,3,aBP11,2,1,2,1,133.5,133.5,50414.97029,50.41497029,50.41497029
HORVU4Hr1G089510.2,3,aBP11,2,1,2,1,133.5,133.5,3124841.821,3124.841821,3124.841821
HORVU4Hr1G090030.26,3,aBP11,2,1,2,1,133.5,133.5,16655.7036,16.6557036,16.6557036
HORVU4Hr1G090070.1,3,aBP11,2,1,2,1,133.5,133.5,3873.793498,3.873793498,3.873793498
HORVU5Hr1G000180.4,3,aBP11,2,1,2,1,133.5,133.5,19979.26031,19.97926031,19.97926031
HORVU5Hr1G000660.1,3,aBP11,2,1,2,1,133.5,133.5,196240.5654,196.2405654,196.2405654
HORVU5Hr1G000660.3,3,aBP11,2,1,2,1,133.5,133.5,104487.6593,104.4876593,104.4876593
HORVU5Hr1G000680.1,3,aBP11,2,1,2,1,133.5,133.5,253855.6948,253.8556948,253.8556948
HORVU5Hr1G000710.1,3,aBP11,2,1,2,1,133.5,133.5,18954.39945,18.95439945,18.95439945
HORVU5Hr1G002010.2,3,aBP11,2,1,2,1,133.5,133.5,16633.67802,16.63367802,16.63367802
HORVU5Hr1G002040.18,3,aBP11,2,1,2,1,133.5,133.5,29809.45682,29.80945682,29.80945682
HORVU5Hr1G002040.4,3,aBP11,2,1,2,1,133.5,133.5,151132.523,151.132523,151.132523
HORVU5Hr1G002150.3,3,aBP11,2,1,2,1,133.5,133.5,39885.98282,39.88598282,39.88598282
HORVU5Hr1G005290.2,3,aBP11,2,1,2,1,133.5,133.5,45188.35024,45.18835024,45.18835024
HORVU5Hr1G005910.1,3,aBP11,2,1,2,1,133.5,133.5,20548.22291,20.54822291,20.54822291
HORVU5Hr1G005980.7,3,aBP11,2,1,2,1,133.5,133.5,3414.323661,3.414323661,3.414323661
HORVU5Hr1G006780.3,3,aBP11,2,1,2,1,133.5,133.5,56698.66488,56.69866488,56.69866488
HORVU5Hr1G006780.9,3,aBP11,2,1,2,1,133.5,133.5,11186.33351,11.18633351,11.18633351
HORVU5Hr1G010330.1,3,aBP11,2,1,2,1,133.5,133.5,31263.71877,31.26371877,31.26371877
HORVU5Hr1G014120.1,3,aBP11,2,1,2,1,133.5,133.5,7663.431482,7.663431482,7.663431482
HORVU5Hr1G018080.2,3,aBP11,2,1,2,1,133.5,133.5,2340.379643,2.340379643,2.340379643
HORVU5Hr1G019030.9,3,aBP11,2,1,2,1,133.5,133.5,55222.52872,55.22252872,55.22252872
HORVU5Hr1G021300.8,3,aBP11,2,1,2,1,133.5,133.5,134939.8714,134.9398714,134.9398714
HORVU5Hr1G021730.2,3,aBP11,2,1,2,1,133.5,133.5,82592.36499,82.59236499,82.59236499
HORVU5Hr1G023730.6,3,aBP11,2,1,2,1,133.5,133.5,5586.972487,5.586972487,5.586972487
HORVU5Hr1G024410.1,3,aBP11,2,1,2,1,133.5,133.5,25263.25962,25.26325962,25.26325962
HORVU5Hr1G033480.3,3,aBP11,2,1,2,1,133.5,133.5,31058.41127,31.05841127,31.05841127
HORVU5Hr1G037160.7,3,aBP11,2,1,2,1,133.5,133.5,5775.384826,5.775384826,5.775384826
HORVU5Hr1G038920.1,3,aBP11,2,1,2,1,133.5,133.5,71393.11489,71.39311489,71.39311489
HORVU5Hr1G040970.5,3,aBP11,2,1,2,1,133.5,133.5,5044.558673,5.044558673,5.044558673
HORVU5Hr1G041120.7,3,aBP11,2,1,2,1,133.5,133.5,66123.82644,66.12382644,66.12382644
HORVU5Hr1G043190.2,3,aBP11,2,1,2,1,133.5,133.5,5254.239613,5.254239613,5.254239613
HORVU5Hr1G045150.4,3,aBP11,2,1,2,1,133.5,133.5,12011.03086,12.01103086,12.01103086
HORVU5Hr1G045620.1,3,aBP11,2,1,2,1,133.5,133.5,8971.00184,8.97100184,8.97100184
HORVU5Hr1G046520.1,3,aBP11,2,1,2,1,133.5,133.5,60275.72237,60.27572237,60.27572237
HORVU5Hr1G046550.1,3,aBP11,2,1,2,1,133.5,133.5,183668.2031,183.6682031,183.6682031
HORVU5Hr1G048830.2,3,aBP11,2,1,2,1,133.5,133.5,5487.569746,5.487569746,5.487569746
HORVU5Hr1G050160.1,3,aBP11,2,1,2,1,133.5,133.5,6001.22062,6.00122062,6.00122062
HORVU5Hr1G050560.2,3,aBP11,2,1,2,1,133.5,133.5,9299.545835,9.299545835,9.299545835
HORVU5Hr1G051970.7,3,aBP11,2,1,2,1,133.5,133.5,160225.1508,160.2251508,160.2251508
HORVU5Hr1G052090.9,3,aBP11,2,1,2,1,133.5,133.5,2685.155887,2.685155887,2.685155887
HORVU5Hr1G052240.9,3,aBP11,2,1,2,1,133.5,133.5,149748.0313,149.7480313,149.7480313
HORVU5Hr1G055350.5,3,aBP11,2,1,2,1,133.5,133.5,85883.79459,85.88379459,85.88379459
HORVU5Hr1G056030.1,3,aBP11,2,1,2,1,133.5,133.5,63137.32923,63.13732923,63.13732923
HORVU5Hr1G056040.1,3,aBP11,2,1,2,1,133.5,133.5,61667.26748,61.66726748,61.66726748
HORVU5Hr1G057050.32,3,aBP11,2,1,2,1,133.5,133.5,16678.62403,16.67862403,16.67862403
HORVU5Hr1G062090.3,3,aBP11,2,1,2,1,133.5,133.5,33076.65987,33.07665987,33.07665987
HORVU5Hr1G062310.3,3,aBP11,2,1,2,1,133.5,133.5,736.6315089,0.736631509,0.736631509
HORVU5Hr1G067570.1,3,aBP11,2,1,2,1,133.5,133.5,3085.599786,3.085599786,3.085599786
HORVU5Hr1G067760.1,3,aBP11,2,1,2,1,133.5,133.5,85642.35701,85.64235701,85.64235701
HORVU5Hr1G069360.4,3,aBP11,2,1,2,1,133.5,133.5,114356.0578,114.3560578,114.3560578
HORVU5Hr1G069690.2,3,aBP11,2,1,2,1,133.5,133.5,4106.955463,4.106955463,4.106955463
HORVU5Hr1G072420.2,3,aBP11,2,1,2,1,133.5,133.5,73780.14453,73.78014453,73.78014453
HORVU5Hr1G073700.1,3,aBP11,2,1,2,1,133.5,133.5,11702.14262,11.70214262,11.70214262
HORVU5Hr1G074840.3,3,aBP11,2,1,2,1,133.5,133.5,3182.282919,3.182282919,3.182282919
HORVU5Hr1G075500.3,3,aBP11,2,1,2,1,133.5,133.5,11569.82622,11.56982622,11.56982622
HORVU5Hr1G076700.9,3,aBP11,2,1,2,1,133.5,133.5,75237.60618,75.23760618,75.23760618
HORVU5Hr1G077810.24,3,aBP11,2,1,2,1,133.5,133.5,1435.512647,1.435512647,1.435512647
HORVU5Hr1G077880.3,3,aBP11,2,1,2,1,133.5,133.5,8168.547785,8.168547785,8.168547785
HORVU5Hr1G080860.9,3,aBP11,2,1,2,1,133.5,133.5,3467.064654,3.467064654,3.467064654
HORVU5Hr1G081010.2,3,aBP11,2,1,2,1,133.5,133.5,7548.428988,7.548428988,7.548428988
HORVU5Hr1G081460.4,3,aBP11,2,1,2,1,133.5,133.5,23283.30333,23.28330333,23.28330333
HORVU5Hr1G083330.1,3,aBP11,2,1,2,1,133.5,133.5,16097.81208,16.09781208,16.09781208
HORVU5Hr1G085530.3,3,aBP11,2,1,2,1,133.5,133.5,1111.046367,1.111046367,1.111046367
HORVU5Hr1G087810.3,3,aBP11,2,1,2,1,133.5,133.5,144852.5474,144.8525474,144.8525474
HORVU5Hr1G092150.1,3,aBP11,2,1,2,1,133.5,133.5,3608.074876,3.608074876,3.608074876
HORVU5Hr1G092160.4,3,aBP11,2,1,2,1,133.5,133.5,5204.688269,5.204688269,5.204688269
HORVU5Hr1G092570.2,3,aBP11,2,1,2,1,133.5,133.5,1124.132967,1.124132967,1.124132967
HORVU5Hr1G092630.6,3,aBP11,2,1,2,1,133.5,133.5,74597.28117,74.59728117,74.59728117
HORVU5Hr1G093700.6,3,aBP11,2,1,2,1,133.5,133.5,68277.71452,68.27771452,68.27771452
HORVU5Hr1G094680.4,3,aBP11,2,1,2,1,133.5,133.5,54509.48376,54.50948376,54.50948376
HORVU5Hr1G095080.8,3,aBP11,2,1,2,1,133.5,133.5,51237.59705,51.23759705,51.23759705
HORVU5Hr1G095130.9,3,aBP11,2,1,2,1,133.5,133.5,90677.51265,90.67751265,90.67751265
HORVU5Hr1G096060.1,3,aBP11,2,1,2,1,133.5,133.5,24575.65792,24.57565792,24.57565792
HORVU5Hr1G096090.9,3,aBP11,2,1,2,1,133.5,133.5,9956.359125,9.956359125,9.956359125
HORVU5Hr1G096370.5,3,aBP11,2,1,2,1,133.5,133.5,75682.50928,75.68250928,75.68250928
HORVU5Hr1G096390.7,3,aBP11,2,1,2,1,133.5,133.5,45687.86248,45.68786248,45.68786248
HORVU5Hr1G097150.4,3,aBP11,2,1,2,1,133.5,133.5,25293.80343,25.29380343,25.29380343
HORVU5Hr1G100700.3,3,aBP11,2,1,2,1,133.5,133.5,663951.3829,663.9513829,663.9513829
HORVU5Hr1G101710.1,3,aBP11,2,1,2,1,133.5,133.5,752.923421,0.752923421,0.752923421
HORVU5Hr1G103430.2,3,aBP11,2,1,2,1,133.5,133.5,32531.42025,32.53142025,32.53142025
HORVU5Hr1G103460.2,3,aBP11,2,1,2,1,133.5,133.5,2314.745269,2.314745269,2.314745269
HORVU5Hr1G103720.2,3,aBP11,2,1,2,1,133.5,133.5,14584.60921,14.58460921,14.58460921
HORVU5Hr1G104630.1,3,aBP11,2,1,2,1,133.5,133.5,315352.4481,315.3524481,315.3524481
HORVU5Hr1G104720.4,3,aBP11,2,1,2,1,133.5,133.5,151339.8767,151.3398767,151.3398767
HORVU5Hr1G105840.4,3,aBP11,2,1,2,1,133.5,133.5,386.2474231,0.386247423,0.386247423
HORVU5Hr1G106440.1,3,aBP11,2,1,2,1,133.5,133.5,6479.93701,6.47993701,6.47993701
HORVU5Hr1G106550.5,3,aBP11,2,1,2,1,133.5,133.5,32886.61307,32.88661307,32.88661307
HORVU5Hr1G106610.4,3,aBP11,2,1,2,1,133.5,133.5,65024.6739,65.0246739,65.0246739
HORVU5Hr1G108990.2,3,aBP11,2,1,2,1,133.5,133.5,136506.652,136.506652,136.506652
HORVU5Hr1G109340.9,3,aBP11,2,1,2,1,133.5,133.5,3379.235991,3.379235991,3.379235991
HORVU5Hr1G109880.7,3,aBP11,2,1,2,1,133.5,133.5,1280.730868,1.280730868,1.280730868
HORVU5Hr1G109910.2,3,aBP11,2,1,2,1,133.5,133.5,73033.5456,73.0335456,73.0335456
HORVU5Hr1G110680.1,3,aBP11,2,1,2,1,133.5,133.5,14601.92539,14.60192539,14.60192539
HORVU5Hr1G111820.2,3,aBP11,2,1,2,1,133.5,133.5,69490.93474,69.49093474,69.49093474
HORVU5Hr1G111860.1,3,aBP11,2,1,2,1,133.5,133.5,15168.52888,15.16852888,15.16852888
HORVU5Hr1G111920.2,3,aBP11,2,1,2,1,133.5,133.5,350412.5635,350.4125635,350.4125635
HORVU5Hr1G112390.6,3,aBP11,2,1,2,1,133.5,133.5,11437.06844,11.43706844,11.43706844
HORVU5Hr1G112610.1,3,aBP11,2,1,2,1,133.5,133.5,19357.95871,19.35795871,19.35795871
HORVU5Hr1G113010.3,3,aBP11,2,1,2,1,133.5,133.5,10089.07635,10.08907635,10.08907635
HORVU5Hr1G113180.1,3,aBP11,2,1,2,1,133.5,133.5,32091.96063,32.09196063,32.09196063
HORVU5Hr1G119700.3,3,aBP11,2,1,2,1,133.5,133.5,2076.27636,2.07627636,2.07627636
HORVU5Hr1G120230.9,3,aBP11,2,1,2,1,133.5,133.5,43060.16037,43.06016037,43.06016037
HORVU5Hr1G124470.1,3,aBP11,2,1,2,1,133.5,133.5,36310.01759,36.31001759,36.31001759
HORVU5Hr1G125130.4,3,aBP11,2,1,2,1,133.5,133.5,3965.99,3.96599,3.96599
HORVU6Hr1G000830.4,3,aBP11,2,1,2,1,133.5,133.5,20963.04951,20.96304951,20.96304951
HORVU6Hr1G001150.1,3,aBP11,2,1,2,1,133.5,133.5,942626.0111,942.6260111,942.6260111
HORVU6Hr1G006880.4,3,aBP11,2,1,2,1,133.5,133.5,18955.38587,18.95538587,18.95538587
HORVU6Hr1G008640.7,3,aBP11,2,1,2,1,133.5,133.5,19348.06464,19.34806464,19.34806464
HORVU6Hr1G008880.7,3,aBP11,2,1,2,1,133.5,133.5,131156.9657,131.1569657,131.1569657
HORVU6Hr1G009400.2,3,aBP11,2,1,2,1,133.5,133.5,48704.92161,48.70492161,48.70492161
HORVU6Hr1G011050.1,3,aBP11,2,1,2,1,133.5,133.5,3902.485242,3.902485242,3.902485242
HORVU6Hr1G012570.2,3,aBP11,2,1,2,1,133.5,133.5,356779.1759,356.7791759,356.7791759
HORVU6Hr1G018420.7,3,aBP11,2,1,2,1,133.5,133.5,39904.69342,39.90469342,39.90469342
HORVU6Hr1G020750.3,3,aBP11,2,1,2,1,133.5,133.5,12460.58834,12.46058834,12.46058834
HORVU6Hr1G020910.3,3,aBP11,2,1,2,1,133.5,133.5,191562.7937,191.5627937,191.5627937
HORVU6Hr1G021160.1,3,aBP11,2,1,2,1,133.5,133.5,64745.68622,64.74568622,64.74568622
HORVU6Hr1G027620.4,3,aBP11,2,1,2,1,133.5,133.5,73983.95641,73.98395641,73.98395641
HORVU6Hr1G031480.7,3,aBP11,2,1,2,1,133.5,133.5,19178.31432,19.17831432,19.17831432
HORVU6Hr1G031830.4,3,aBP11,2,1,2,1,133.5,133.5,231522.4602,231.5224602,231.5224602
HORVU6Hr1G033630.9,3,aBP11,2,1,2,1,133.5,133.5,12538.40435,12.53840435,12.53840435
HORVU6Hr1G033980.6,3,aBP11,2,1,2,1,133.5,133.5,6668.047364,6.668047364,6.668047364
HORVU6Hr1G037950.1,3,aBP11,2,1,2,1,133.5,133.5,1131.124733,1.131124733,1.131124733
HORVU6Hr1G039140.9,3,aBP11,2,1,2,1,133.5,133.5,1755.694346,1.755694346,1.755694346
HORVU6Hr1G044840.4,3,aBP11,2,1,2,1,133.5,133.5,5903.876148,5.903876148,5.903876148
HORVU6Hr1G051470.2,3,aBP11,2,1,2,1,133.5,133.5,1043.362373,1.043362373,1.043362373
HORVU6Hr1G052600.3,3,aBP11,2,1,2,1,133.5,133.5,22043.39839,22.04339839,22.04339839
HORVU6Hr1G054520.5,3,aBP11,2,1,2,1,133.5,133.5,455739.7346,455.7397346,455.7397346
HORVU6Hr1G058210.4,3,aBP11,2,1,2,1,133.5,133.5,18419.33879,18.41933879,18.41933879
HORVU6Hr1G058560.3,3,aBP11,2,1,2,1,133.5,133.5,73395.81191,73.39581191,73.39581191
HORVU6Hr1G058750.3,3,aBP11,2,1,2,1,133.5,133.5,83619.16196,83.61916196,83.61916196
HORVU6Hr1G063570.2,3,aBP11,2,1,2,1,133.5,133.5,60578.98232,60.57898232,60.57898232
HORVU6Hr1G063830.2,3,aBP11,2,1,2,1,133.5,133.5,34160.56724,34.16056724,34.16056724
HORVU6Hr1G064460.1,3,aBP11,2,1,2,1,133.5,133.5,2279.878099,2.279878099,2.279878099
HORVU6Hr1G067870.1,3,aBP11,2,1,2,1,133.5,133.5,153429.4432,153.4294432,153.4294432
HORVU6Hr1G068750.6,3,aBP11,2,1,2,1,133.5,133.5,15173.05039,15.17305039,15.17305039
HORVU6Hr1G069370.3,3,aBP11,2,1,2,1,133.5,133.5,1529.204242,1.529204242,1.529204242
HORVU6Hr1G070670.4,3,aBP11,2,1,2,1,133.5,133.5,6746.721233,6.746721233,6.746721233
HORVU6Hr1G070780.3,3,aBP11,2,1,2,1,133.5,133.5,111437.6527,111.4376527,111.4376527
